"Series.Name","year","value"
"Population, female",2011,56486
"Population, female",2012,56387
"Population, female",2013,56278
"Population, female",2014,56175
"Population, female",2015,56024
"Population, female",2016,55805
"Population, female",2017,55557
"Population, female",2018,55279
"Population, female",2019,54962
"Population, female",2020,54811
"Population, female",2021,54830
"Population, female",2022,54818
"Population, female",2023,54775
"Population, female",2024,54690
"Population, male",1975,46162
"Population, male",1976,46766
"Population, male",1977,45122
"Population, male",1978,46235
"Population, male",1979,46162
"Population, male",1980,47731
"Population, male",1981,47874
"Population, male",1982,48043
"Population, male",1983,48239
"Population, male",1984,48411
"Population, male",1985,48533
"Population, male",1986,48607
"Population, male",1987,48663
"Population, male",1988,48719
"Population, male",1989,48804
"Population, male",1990,50230
"Population, male",1991,50598
"Population, male",1992,50979
"Population, male",1993,51339
"Population, male",1994,51634
"Population, male",1995,51810
"Population, male",1996,51879
"Population, male",1997,51941
"Population, male",1998,51956
"Population, male",1999,51909
"Population, male",2000,51837
"Population, male",2001,51756
"Population, male",2002,51764
"Population, male",2003,51795
"Population, male",2004,51814
"Population, male",2005,51839
"Population, male",2006,51825
"Population, male",2007,51827
"Population, male",2008,51853
"Population, male",2009,51836
"Population, male",2010,51805
"Population, male",2011,51804
"Population, male",2012,51801
"Population, male",2013,51763
"Population, male",2014,51707
"Population, male",2015,51688
"Population, male",2016,51711
"Population, male",2017,51724
"Population, male",2018,51722
"Population, male",2019,51707
"Population, male",2020,51479
"Population, male",2021,51040
"Population, male",2022,50595
"Population, male",2023,50142
"Population, male",2024,49687
"Rural population (% of total population)",1975,24.755
"Rural population (% of total population)",1976,23.712
"Rural population (% of total population)",1977,22.702
"Rural population (% of total population)",1978,21.722
"Rural population (% of total population)",1979,20.772
"Rural population (% of total population)",1980,19.853
"Rural population (% of total population)",1981,18.966
"Rural population (% of total population)",1982,18.109
"Rural population (% of total population)",1983,17.283
"Rural population (% of total population)",1984,16.486
"Rural population (% of total population)",1985,15.72
"Rural population (% of total population)",1986,14.983
"Rural population (% of total population)",1987,14.274
"Rural population (% of total population)",1988,13.593
"Rural population (% of total population)",1989,12.941
"Rural population (% of total population)",1990,12.315
"Rural population (% of total population)",1991,11.715
"Rural population (% of total population)",1992,11.14
"Rural population (% of total population)",1993,10.591
"Rural population (% of total population)",1994,10.066
"Rural population (% of total population)",1995,9.563
"Rural population (% of total population)",1996,9.083
"Rural population (% of total population)",1997,8.626
"Rural population (% of total population)",1998,8.18899999999999
"Rural population (% of total population)",1999,7.77200000000001
"Rural population (% of total population)",2000,7.414
"Rural population (% of total population)",2001,7.18600000000001
"Rural population (% of total population)",2002,6.964
"Rural population (% of total population)",2003,6.749
"Rural population (% of total population)",2004,6.539
"Rural population (% of total population)",2005,6.336
"Rural population (% of total population)",2006,6.139
"Rural population (% of total population)",2007,5.947
"Rural population (% of total population)",2008,5.761
"Rural population (% of total population)",2009,5.581
"Rural population (% of total population)",2010,5.40600000000001
"Rural population (% of total population)",2011,5.239
"Rural population (% of total population)",2012,5.081
"Rural population (% of total population)",2013,4.93000000000001
"Rural population (% of total population)",2014,4.78700000000001
"Rural population (% of total population)",2015,4.65000000000001
"Rural population (% of total population)",2016,4.52
"Rural population (% of total population)",2017,4.39700000000001
"Rural population (% of total population)",2018,4.279
"Rural population (% of total population)",2019,4.16800000000001
"Rural population (% of total population)",2020,4.06100000000001
"Rural population (% of total population)",2021,3.95999999999999
"Rural population (% of total population)",2022,3.864
"Rural population (% of total population)",2023,3.773
"Rural population (% of total population)",2024,3.68600000000001
"Rural population growth (annual %)",1975,0.686403381376997
"Rural population growth (annual %)",1976,-2.54164743440746
"Rural population growth (annual %)",1977,-7.48267593578612
"Rural population growth (annual %)",1978,-1.52871039041598
"Rural population growth (annual %)",1979,-4.20965210721802
"Rural population growth (annual %)",1980,-0.995984088387301
"Rural population growth (annual %)",1981,-4.35513954726305
"Rural population growth (annual %)",1982,-4.40989988312877
"Rural population growth (annual %)",1983,-4.38825199615719
"Rural population growth (annual %)",1984,-4.4690294369433
"Rural population growth (annual %)",1985,-4.60234193187325
"Rural population growth (annual %)",1986,-4.71846603225794
"Rural population growth (annual %)",1987,-4.78540745407909
"Rural population growth (annual %)",1988,-4.8436133948214
"Rural population growth (annual %)",1989,-4.82218954067349
"Rural population growth (annual %)",1990,-2.10989703979223
"Rural population growth (annual %)",1991,-4.18704754587374
"Rural population growth (annual %)",1992,-4.17454810187842
"Rural population growth (annual %)",1993,-4.23233474360075
"Rural population growth (annual %)",1994,-4.3916341215665
"Rural population growth (annual %)",1995,-4.66125867990414
"Rural population growth (annual %)",1996,-4.89938508999458
"Rural population growth (annual %)",1997,-4.91619994354143
"Rural population growth (annual %)",1998,-5.03533838631175
"Rural population growth (annual %)",1999,-5.17197437294631
"Rural population growth (annual %)",2000,-4.6689291978928
"Rural population growth (annual %)",2001,-3.21692829333917
"Rural population growth (annual %)",2002,-3.16494476569633
"Rural population growth (annual %)",2003,-3.14542059596502
"Rural population growth (annual %)",2004,-3.1911697858983
"Rural population growth (annual %)",2005,-3.16531975379955
"Rural population growth (annual %)",2006,-3.23873039222038
"Rural population growth (annual %)",2007,-3.2073610603245
"Rural population growth (annual %)",2008,-3.12131265789643
"Rural population growth (annual %)",2009,-3.17228715347909
"Rural population growth (annual %)",2010,-3.22500236372083
"Rural population growth (annual %)",2011,-3.20901700611117
"Rural population growth (annual %)",2012,-3.15155894659069
"Rural population growth (annual %)",2013,-3.16020014867829
"Rural population growth (annual %)",2014,-3.08890144073445
"Rural population growth (annual %)",2015,-3.04751786089164
"Rural population growth (annual %)",2016,-3.01978564630774
"Rural population growth (annual %)",2017,-2.98654336102778
"Rural population growth (annual %)",2018,-2.96923706271662
"Rural population growth (annual %)",2019,-2.94758181329536
"Rural population growth (annual %)",2020,-2.96757681461167
"Rural population growth (annual %)",2021,-2.91511003771472
"Rural population growth (annual %)",2022,-2.87981183524655
"Rural population growth (annual %)",2023,-2.8388360542282
"Rural population growth (annual %)",2024,-2.86978443538355
"Urban population (% of total population)",1975,75.245
"Urban population (% of total population)",1976,76.288
"Urban population (% of total population)",1977,77.298
"Urban population (% of total population)",1978,78.278
"Urban population (% of total population)",1979,79.228
"Urban population (% of total population)",1980,80.147
"Urban population (% of total population)",1981,81.034
"Urban population (% of total population)",1982,81.891
"Urban population (% of total population)",1983,82.717
"Urban population (% of total population)",1984,83.514
"Urban population (% of total population)",1985,84.28
"Urban population (% of total population)",1986,85.017
"Urban population (% of total population)",1987,85.726
"Urban population (% of total population)",1988,86.407
"Urban population (% of total population)",1989,87.059
"Urban population (% of total population)",1990,87.685
"Urban population (% of total population)",1991,88.285
"Urban population (% of total population)",1992,88.86
"Urban population (% of total population)",1993,89.409
"Urban population (% of total population)",1994,89.934
"Urban population (% of total population)",1995,90.437
